model_id,variant_id,protocol_id,refinement_level,planned,validation_levels
pospischil2008_fs,pospischil2008_fs__unit_conversion__000,P05_long_step,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__unit_conversion__000,P05_long_step,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__unit_conversion__000,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__unit_conversion__000,P06_ramp,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__unit_conversion__000,P06_ramp,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__unit_conversion__000,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__unit_conversion__000,P07_hyperpolarizing_step,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__unit_conversion__000,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__unit_conversion__000,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__unit_conversion__000,P08_rebound,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__unit_conversion__000,P08_rebound,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__unit_conversion__000,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__unit_conversion__000,P09_short_pulse,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__unit_conversion__000,P09_short_pulse,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__unit_conversion__000,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__xml_formatting__000,P00_canonical,h,always,"B,C"
pospischil2008_fs,pospischil2008_fs__xml_formatting__000,P00_canonical,h/2,if detected at h,"B,C"
pospischil2008_fs,pospischil2008_fs__xml_formatting__000,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
pospischil2008_fs,pospischil2008_fs__xml_formatting__000,P02_weak_step,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__xml_formatting__000,P02_weak_step,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__xml_formatting__000,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__xml_formatting__000,P03_rheobase,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__xml_formatting__000,P03_rheobase,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__xml_formatting__000,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__xml_formatting__000,P04_step_2x,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__xml_formatting__000,P04_step_2x,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__xml_formatting__000,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__xml_formatting__000,P05_long_step,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__xml_formatting__000,P05_long_step,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__xml_formatting__000,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__xml_formatting__000,P06_ramp,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__xml_formatting__000,P06_ramp,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__xml_formatting__000,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__xml_formatting__000,P07_hyperpolarizing_step,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__xml_formatting__000,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__xml_formatting__000,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__xml_formatting__000,P08_rebound,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__xml_formatting__000,P08_rebound,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__xml_formatting__000,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__xml_formatting__000,P09_short_pulse,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__xml_formatting__000,P09_short_pulse,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__xml_formatting__000,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__add_comments__000,P00_canonical,h,always,"B,C"
pospischil2008_fs,pospischil2008_fs__add_comments__000,P00_canonical,h/2,if detected at h,"B,C"
pospischil2008_fs,pospischil2008_fs__add_comments__000,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
pospischil2008_fs,pospischil2008_fs__add_comments__000,P02_weak_step,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__add_comments__000,P02_weak_step,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__add_comments__000,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__add_comments__000,P03_rheobase,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__add_comments__000,P03_rheobase,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__add_comments__000,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__add_comments__000,P04_step_2x,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__add_comments__000,P04_step_2x,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__add_comments__000,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__add_comments__000,P05_long_step,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__add_comments__000,P05_long_step,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__add_comments__000,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__add_comments__000,P06_ramp,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__add_comments__000,P06_ramp,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__add_comments__000,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__add_comments__000,P07_hyperpolarizing_step,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__add_comments__000,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__add_comments__000,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__add_comments__000,P08_rebound,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__add_comments__000,P08_rebound,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__add_comments__000,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__add_comments__000,P09_short_pulse,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__add_comments__000,P09_short_pulse,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__add_comments__000,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__numeric_literal_format__000,P00_canonical,h,always,"B,C"
pospischil2008_fs,pospischil2008_fs__numeric_literal_format__000,P00_canonical,h/2,if detected at h,"B,C"
pospischil2008_fs,pospischil2008_fs__numeric_literal_format__000,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
pospischil2008_fs,pospischil2008_fs__numeric_literal_format__000,P02_weak_step,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__numeric_literal_format__000,P02_weak_step,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__numeric_literal_format__000,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__numeric_literal_format__000,P03_rheobase,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__numeric_literal_format__000,P03_rheobase,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__numeric_literal_format__000,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__numeric_literal_format__000,P04_step_2x,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__numeric_literal_format__000,P04_step_2x,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__numeric_literal_format__000,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__numeric_literal_format__000,P05_long_step,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__numeric_literal_format__000,P05_long_step,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__numeric_literal_format__000,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__numeric_literal_format__000,P06_ramp,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__numeric_literal_format__000,P06_ramp,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__numeric_literal_format__000,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__numeric_literal_format__000,P07_hyperpolarizing_step,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__numeric_literal_format__000,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__numeric_literal_format__000,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__numeric_literal_format__000,P08_rebound,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__numeric_literal_format__000,P08_rebound,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__numeric_literal_format__000,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__numeric_literal_format__000,P09_short_pulse,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__numeric_literal_format__000,P09_short_pulse,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__numeric_literal_format__000,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__rename_identifier__000,P00_canonical,h,always,"B,C"
pospischil2008_fs,pospischil2008_fs__rename_identifier__000,P00_canonical,h/2,if detected at h,"B,C"
pospischil2008_fs,pospischil2008_fs__rename_identifier__000,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
pospischil2008_fs,pospischil2008_fs__rename_identifier__000,P02_weak_step,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__rename_identifier__000,P02_weak_step,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__rename_identifier__000,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__rename_identifier__000,P03_rheobase,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__rename_identifier__000,P03_rheobase,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__rename_identifier__000,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__rename_identifier__000,P04_step_2x,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__rename_identifier__000,P04_step_2x,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__rename_identifier__000,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__rename_identifier__000,P05_long_step,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__rename_identifier__000,P05_long_step,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__rename_identifier__000,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__rename_identifier__000,P06_ramp,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__rename_identifier__000,P06_ramp,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__rename_identifier__000,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__rename_identifier__000,P07_hyperpolarizing_step,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__rename_identifier__000,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__rename_identifier__000,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__rename_identifier__000,P08_rebound,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__rename_identifier__000,P08_rebound,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__rename_identifier__000,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__rename_identifier__000,P09_short_pulse,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__rename_identifier__000,P09_short_pulse,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__rename_identifier__000,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__factor_file__000,P00_canonical,h,always,"B,C"
pospischil2008_fs,pospischil2008_fs__factor_file__000,P00_canonical,h/2,if detected at h,"B,C"
pospischil2008_fs,pospischil2008_fs__factor_file__000,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
pospischil2008_fs,pospischil2008_fs__factor_file__000,P02_weak_step,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__factor_file__000,P02_weak_step,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__factor_file__000,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__factor_file__000,P03_rheobase,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__factor_file__000,P03_rheobase,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__factor_file__000,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__factor_file__000,P04_step_2x,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__factor_file__000,P04_step_2x,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__factor_file__000,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__factor_file__000,P05_long_step,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__factor_file__000,P05_long_step,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__factor_file__000,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__factor_file__000,P06_ramp,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__factor_file__000,P06_ramp,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__factor_file__000,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__factor_file__000,P07_hyperpolarizing_step,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__factor_file__000,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__factor_file__000,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__factor_file__000,P08_rebound,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__factor_file__000,P08_rebound,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__factor_file__000,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__factor_file__000,P09_short_pulse,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__factor_file__000,P09_short_pulse,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__factor_file__000,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__reorder_independent__000,P00_canonical,h,always,"B,C"
pospischil2008_fs,pospischil2008_fs__reorder_independent__000,P00_canonical,h/2,if detected at h,"B,C"
pospischil2008_fs,pospischil2008_fs__reorder_independent__000,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
pospischil2008_fs,pospischil2008_fs__reorder_independent__000,P02_weak_step,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__reorder_independent__000,P02_weak_step,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__reorder_independent__000,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__reorder_independent__000,P03_rheobase,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__reorder_independent__000,P03_rheobase,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__reorder_independent__000,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__reorder_independent__000,P04_step_2x,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__reorder_independent__000,P04_step_2x,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__reorder_independent__000,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__reorder_independent__000,P05_long_step,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__reorder_independent__000,P05_long_step,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__reorder_independent__000,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__reorder_independent__000,P06_ramp,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__reorder_independent__000,P06_ramp,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__reorder_independent__000,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__reorder_independent__000,P07_hyperpolarizing_step,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__reorder_independent__000,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__reorder_independent__000,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__reorder_independent__000,P08_rebound,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__reorder_independent__000,P08_rebound,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__reorder_independent__000,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__reorder_independent__000,P09_short_pulse,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__reorder_independent__000,P09_short_pulse,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__reorder_independent__000,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__explicit_default__000,P00_canonical,h,always,"B,C"
pospischil2008_fs,pospischil2008_fs__explicit_default__000,P00_canonical,h/2,if detected at h,"B,C"
pospischil2008_fs,pospischil2008_fs__explicit_default__000,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
pospischil2008_fs,pospischil2008_fs__explicit_default__000,P02_weak_step,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__explicit_default__000,P02_weak_step,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__explicit_default__000,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__explicit_default__000,P03_rheobase,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__explicit_default__000,P03_rheobase,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__explicit_default__000,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__explicit_default__000,P04_step_2x,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__explicit_default__000,P04_step_2x,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__explicit_default__000,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__explicit_default__000,P05_long_step,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__explicit_default__000,P05_long_step,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__explicit_default__000,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__explicit_default__000,P06_ramp,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__explicit_default__000,P06_ramp,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__explicit_default__000,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
pospischil2008_fs,pospischil2008_fs__explicit_default__000,P07_hyperpolarizing_step,h,always,"D,E"
pospischil2008_fs,pospischil2008_fs__explicit_default__000,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
pospischil2008_fs,pospischil2008_fs__explicit_default__000,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
